request_method,uri,url_length,num_parameters,special_char_count,path_depth,has_encoded_chars,request_rate,response_code,user_agent_entropy,attack_type
POST,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,28,500,1.7998825828336522,SQL Injection
GET,/app/login?q=id=1',18,2,1,2,0,14,500,1.3206979629394469,SQL Injection
POST,/app/home?id=130,16,1,0,2,0,90,200,1.667018558004445,Normal
GET,/app/home?id=760,16,1,0,2,0,3,200,1.7063289530354315,Normal
GET,/app/home?id=235,16,1,0,2,0,31,200,1.6313038344716233,Normal
GET,/app/home?id=75,15,1,0,2,0,63,200,4.91595265114111,Normal
POST,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,76,500,1.5244288825637402,XSS
GET,/app/search?q=c++_programming&ref=314,37,3,0,2,0,8,200,3.3145942188148356,Normal
GET,/app/login?q=<b onmouseover=x>,30,2,2,2,0,53,500,4.661047681929963,SQL Injection
POST,/app/search%3Fq%3Dping%20-c%204%208.8.8.8,41,0,1,2,1,33,403,2.0341714249420395,XSS
GET,/app/forum?tag=#security&ref=733,32,3,0,2,0,26,200,1.7967502013692522,Normal
POST,/app/login?q=1 OR 1=1,21,2,0,2,0,88,200,1.8741324602707352,SQL Injection
POST,/app/note?txt=hello_world!&ref=745,34,3,1,2,0,94,200,4.473383418919666,Normal
GET,/app/search?q=cat /etc/shadow,29,1,0,4,0,27,403,3.282945327092394,XSS
POST,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,44,500,1.015001734459727,XSS
GET,/app/home?id=484,16,1,0,2,0,73,200,4.875914404297832,Normal
POST,/app/calc?formula=x*y-z&ref=300,31,3,2,2,0,31,200,4.518490175694295,Normal
GET,/app/note?txt=hello_world!&ref=401,34,3,1,2,0,57,200,3.095980276080996,Normal
POST,/app/login?q=alert(1),21,1,2,2,0,39,500,3.3606458271518482,SQL Injection
GET,/app/forum?tag=#security&ref=105,32,3,0,2,0,91,200,1.2297208864088116,Normal
GET,/app/home?id=310,16,1,0,2,0,21,200,1.948433220893079,Normal
GET,/app/search?q=cat /etc/shadow,29,1,0,4,0,87,403,3.3023433105941224,XSS
GET,/app/shop?filter=price>100&ref=875,34,3,1,2,0,44,200,3.8546957911214568,Normal
GET,/app/login?q=<b onmouseover=x>,30,2,2,2,0,6,500,1.0248286197563612,RCE
GET,/app/calc?formula=x*y-z&ref=530,31,3,2,2,0,58,200,3.029515564256804,Normal
POST,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,88,200,2.919329952753885,XSS
POST,/app/home?id=779,16,1,0,2,0,68,200,3.420631240070994,Normal
POST,/app/login?q=id=1',18,2,1,2,0,30,200,4.524373126335517,SQL Injection
POST,/app/profile?name=O'Brian&ref=445,33,3,1,2,0,52,200,4.072527487865659,Normal
POST,/app/home?id=207,16,1,0,2,0,96,200,4.100614992174025,Normal
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,56,403,3.389688107432567,SQL Injection
POST,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,35,500,3.2444389976199597,RCE
POST,/app/note?txt=hello_world!&ref=713,34,3,1,2,0,97,200,1.4114622151640384,Normal
POST,/app/login?q=1 OR 1=1,21,2,0,2,0,89,200,3.9502800648717806,XSS
POST,/app/home?id=121,16,1,0,2,0,28,200,3.7793773168906757,Normal
GET,/app/login?redirect=/dashboard&ref=396,38,3,0,3,0,72,200,4.3256560647235105,Normal
GET,/app/shop?filter=price>100&ref=183,34,3,1,2,0,38,200,4.063862112351334,Normal
POST,/app/note?txt=hello_world!&ref=916,34,3,1,2,0,16,200,4.7063157486753795,Normal
GET,/app/login?redirect=/dashboard&ref=483,38,3,0,3,0,87,200,3.5548785994666114,Normal
GET,/app/home?id=618,16,1,0,2,0,65,200,3.1347462053535624,Normal
GET,/app/home?id=632,16,1,0,2,0,24,200,1.904519200413532,Normal
POST,/app/login?redirect=/dashboard&ref=921,38,3,0,3,0,32,200,3.1474222132211054,Normal
POST,/app/search?q=union+jack&ref=163,32,3,0,2,0,14,200,1.2675790921841523,Normal
GET,/app/home?id=55,15,1,0,2,0,56,200,3.69133610400794,Normal
GET,/app/search%3Fq%3D%3Cscript%3Ealert%28%27XSS%27%29%3C/script%3E,63,0,0,3,1,25,500,4.653144343591894,RCE
POST,/app/home?id=738,16,1,0,2,0,23,200,3.31317012747595,Normal
POST,/app/login?q=id=1',18,2,1,2,0,45,403,1.224651837763052,XSS
POST,/app/note?txt=hello_world!&ref=197,34,3,1,2,0,22,200,4.680856769744709,Normal
GET,/app/search?q=| whoami,22,1,1,2,0,2,403,2.134302746308225,RCE
GET,/app/home?id=591,16,1,0,2,0,83,200,2.1694817580409183,Normal
POST,/app/home?id=159,16,1,0,2,0,3,200,1.5357295530977204,Normal
GET,/app/shop?filter=price>100&ref=852,34,3,1,2,0,17,200,3.7552134872751597,Normal
POST,/app/login?q=id=1',18,2,1,2,0,91,200,4.660698311469418,SQL Injection
POST,/app/search?q=union+jack&ref=319,32,3,0,2,0,44,200,2.250712204617876,Normal
GET,/app/login%3Fq%3Did%3D1%27,26,0,0,2,1,33,500,3.4820567253152825,XSS
POST,/app/search%3Fq%3DUNION%20SELECT%201%2C2%2C3%2C4%2C5--,54,0,2,2,1,57,500,3.505607564245582,RCE
POST,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,70,500,2.358164394665652,RCE
POST,/app/home?id=240,16,1,0,2,0,79,200,2.6846854861958387,Normal
GET,/app/login?q=<b onmouseover=x>,30,2,2,2,0,55,403,4.234540708131327,SQL Injection
POST,/app/home?id=6,14,1,0,2,0,76,200,1.0881023613275702,Normal
POST,/app/home?id=234,16,1,0,2,0,88,200,1.9065030796644655,Normal
GET,/app/note?txt=hello_world!&ref=626,34,3,1,2,0,85,200,4.593367147632263,Normal
POST,/app/forum?tag=#security&ref=168,32,3,0,2,0,92,200,1.1344563081422616,Normal
GET,/app/note?txt=hello_world!&ref=708,34,3,1,2,0,68,200,4.644400250344328,Normal
POST,/app/search?q=union+jack&ref=572,32,3,0,2,0,34,200,1.5557142033407345,Normal
GET,/app/home?id=409,16,1,0,2,0,62,200,4.244319397821976,Normal
POST,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,34,200,1.181415693933837,XSS
GET,/app/shop?filter=price>100&ref=547,34,3,1,2,0,73,200,3.098178054005973,Normal
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,86,403,1.0132193012375792,SQL Injection
POST,/app/calc?formula=x*y-z&ref=371,31,3,2,2,0,5,200,1.2504920760593072,Normal
POST,/app/note?txt=hello_world!&ref=795,34,3,1,2,0,1,200,3.222195508574071,Normal
GET,/app/note?txt=hello_world!&ref=314,34,3,1,2,0,12,200,3.194587005923313,Normal
POST,/app/note?txt=hello_world!&ref=728,34,3,1,2,0,54,200,2.2906047270257606,Normal
POST,/app/shop?filter=price>100&ref=415,34,3,1,2,0,86,200,4.437560103517201,Normal
GET,/app/profile?name=O'Brian&ref=197,33,3,1,2,0,26,200,2.5046149870558474,Normal
GET,/app/home?id=388,16,1,0,2,0,63,200,4.796851304485125,Normal
GET,/app/note?txt=hello_world!&ref=705,34,3,1,2,0,52,200,4.910422487310168,Normal
POST,/app/search%3Fq%3D%3Cscript%3Ealert%28%27XSS%27%29%3C/script%3E,63,0,0,3,1,71,403,1.9443236869807725,RCE
GET,/app/login%3Fq%3D1%20OR%201%3D1,31,0,0,2,1,94,500,1.0339309742239755,RCE
GET,/app/calc?formula=x*y-z&ref=621,31,3,2,2,0,74,200,2.1916983643056622,Normal
POST,/app/calc?formula=x*y-z&ref=404,31,3,2,2,0,7,200,3.1254964052652654,Normal
POST,/app/search%3Fq%3D%7C%20whoami,30,0,0,2,1,52,403,3.223177544913532,RCE
POST,/app/login?q=<b onmouseover=x>,30,2,2,2,0,46,500,4.421610874521446,RCE
GET,/app/search?q=c++_programming&ref=475,37,3,0,2,0,53,200,4.090442452423506,Normal
POST,/app/login?q=id=1',18,2,1,2,0,48,403,1.4376463938053874,RCE
GET,/app/login?q=id=1',18,2,1,2,0,87,200,3.1915840662189727,XSS
POST,/app/login?q=admin'--,21,1,3,2,0,65,403,2.375061569665787,XSS
GET,/app/search?q=c++_programming&ref=100,37,3,0,2,0,17,200,1.7342773535490896,Normal
POST,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,72,403,1.1724714317630807,SQL Injection
POST,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,32,403,2.4182596105020915,RCE
GET,/app/profile?name=O'Brian&ref=619,33,3,1,2,0,57,200,3.766068737374566,Normal
GET,/app/home?id=25,15,1,0,2,0,59,200,2.8684618941663196,Normal
GET,/app/home?id=947,16,1,0,2,0,46,200,4.271555746641691,Normal
POST,/app/shop?filter=price>100&ref=603,34,3,1,2,0,80,200,1.916969555439092,Normal
POST,/app/home?id=868,16,1,0,2,0,88,200,3.3068824189054733,Normal
POST,/app/home?id=302,16,1,0,2,0,18,200,4.699525820216897,Normal
GET,/app/search?q=| whoami,22,1,1,2,0,69,500,1.3385049189447158,RCE
POST,/app/search?q=c++_programming&ref=988,37,3,0,2,0,91,200,4.619285190547034,Normal
POST,/app/shop?filter=price>100&ref=565,34,3,1,2,0,86,200,2.162508247751307,Normal
GET,/app/home?id=403,16,1,0,2,0,76,200,3.0883793704127367,Normal
POST,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,47,500,3.644710844229321,SQL Injection
POST,/app/home?id=887,16,1,0,2,0,53,200,1.2113021176792222,Normal
GET,/app/search%3Fq%3D%3Cscript%3Ealert%28%27XSS%27%29%3C/script%3E,63,0,0,3,1,42,403,2.7091052177970485,SQL Injection
POST,/app/login?q=admin'--,21,1,3,2,0,27,200,2.626289628587212,XSS
GET,/app/shop?filter=price>100&ref=377,34,3,1,2,0,74,200,3.0695333249065855,Normal
GET,/app/home?id=145,16,1,0,2,0,1,200,4.097389817438224,Normal
POST,/app/search?q=| whoami,22,1,1,2,0,47,403,4.7842833127673385,SQL Injection
POST,/app/profile?name=O'Brian&ref=163,33,3,1,2,0,37,200,3.591812687659769,Normal
POST,/app/home?id=37,15,1,0,2,0,16,200,3.635893459894844,Normal
GET,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,42,500,2.800210596773857,RCE
GET,/app/home?id=454,16,1,0,2,0,17,200,3.387051552073425,Normal
GET,/app/home?id=845,16,1,0,2,0,98,200,4.709226776780215,Normal
GET,/app/profile?name=O'Brian&ref=299,33,3,1,2,0,59,200,1.0135809753323137,Normal
POST,/app/profile?name=O'Brian&ref=207,33,3,1,2,0,71,200,1.8684702238891413,Normal
POST,/app/login?q=<b onmouseover=x>,30,2,2,2,0,54,500,2.667540440910238,RCE
POST,/app/login%3Fq%3D1%20OR%201%3D1,31,0,0,2,1,35,200,1.7092040910825546,RCE
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,23,403,1.9385420050856226,SQL Injection
GET,/app/home?id=443,16,1,0,2,0,4,200,4.861068533027477,Normal
GET,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,74,200,3.055795906508283,RCE
POST,/app/login?q=alert(1),21,1,2,2,0,33,403,2.065047994466603,SQL Injection
GET,/app/home?id=597,16,1,0,2,0,8,200,3.0783906701678494,Normal
POST,/app/home?id=568,16,1,0,2,0,48,200,3.902875230516083,Normal
POST,/app/profile?name=O'Brian&ref=307,33,3,1,2,0,88,200,4.701010908867115,Normal
GET,/app/search%3Fq%3DUNION%20SELECT%201%2C2%2C3%2C4%2C5--,54,0,2,2,1,77,403,2.4504275644808833,RCE
GET,/app/profile?name=O'Brian&ref=119,33,3,1,2,0,88,200,2.28273932876258,Normal
GET,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,35,200,3.7935806314205864,RCE
GET,/app/login?q=../../etc/passwd,29,1,0,5,0,35,500,1.602415238843447,RCE
POST,/app/login?q=../../etc/passwd,29,1,0,5,0,5,200,3.5775690499824493,SQL Injection
GET,/app/home?id=793,16,1,0,2,0,26,200,1.8118152038657036,Normal
GET,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,58,500,3.211407142864214,XSS
POST,/app/home?id=999,16,1,0,2,0,38,200,1.2819380695579645,Normal
POST,/app/search%3Fq%3Dcat%20/etc/shadow,35,0,0,4,1,24,200,2.812627828913702,XSS
POST,/app/search?q=| whoami,22,1,1,2,0,6,200,1.673115802296492,XSS
GET,/app/home?id=441,16,1,0,2,0,92,200,2.437159064443217,Normal
GET,/app/search?q=union+jack&ref=827,32,3,0,2,0,44,200,1.4711301093974942,Normal
GET,/app/search?q=| whoami,22,1,1,2,0,72,500,1.5057254846123374,RCE
GET,/app/search?q=cat /etc/shadow,29,1,0,4,0,79,200,1.259916675672919,RCE
POST,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,66,200,4.876359951329716,SQL Injection
GET,/app/calc?formula=x*y-z&ref=591,31,3,2,2,0,39,200,2.71489135561008,Normal
POST,/app/home?id=528,16,1,0,2,0,18,200,2.654133924548634,Normal
POST,/app/login?q=1 OR 1=1,21,2,0,2,0,50,500,2.287759890338285,RCE
POST,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,71,403,2.0926643236269036,RCE
GET,/app/shop?filter=price>100&ref=665,34,3,1,2,0,96,200,3.697497714991755,Normal
POST,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,67,403,4.491161906445218,RCE
GET,/app/login?redirect=/dashboard&ref=574,38,3,0,3,0,46,200,4.325333868354739,Normal
GET,/app/search?q=| whoami,22,1,1,2,0,76,500,3.9911480418963325,RCE
POST,/app/search?q=c++_programming&ref=293,37,3,0,2,0,94,200,1.4770547815728317,Normal
POST,/app/home?id=463,16,1,0,2,0,3,200,2.107207143999471,Normal
POST,/app/home?id=376,16,1,0,2,0,73,200,2.869420284863529,Normal
POST,/app/note?txt=hello_world!&ref=724,34,3,1,2,0,59,200,2.347646059486819,Normal
GET,/app/home?id=799,16,1,0,2,0,78,200,2.3246558695138733,Normal
GET,/app/shop?filter=price>100&ref=264,34,3,1,2,0,71,200,2.334289427991457,Normal
GET,/app/home?id=107,16,1,0,2,0,42,200,3.4803164909973816,Normal
POST,/app/login?q=admin'--,21,1,3,2,0,10,403,4.815877361921451,SQL Injection
POST,/app/note?txt=hello_world!&ref=310,34,3,1,2,0,29,200,4.325510552968793,Normal
POST,/app/search%3Fq%3D%3Cscript%3Ealert%28%27XSS%27%29%3C/script%3E,63,0,0,3,1,19,200,2.001859907305484,RCE
POST,/app/home?id=372,16,1,0,2,0,39,200,3.3777484184103295,Normal
GET,/app/home?id=526,16,1,0,2,0,100,200,1.427338470189961,Normal
POST,/app/home?id=617,16,1,0,2,0,91,200,4.539239939560096,Normal
GET,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,37,403,2.5880720136607924,SQL Injection
POST,/app/home?id=995,16,1,0,2,0,85,200,2.9885734849207584,Normal
GET,/app/login?q=../../etc/passwd,29,1,0,5,0,100,200,1.7620497780133952,RCE
GET,/app/home?id=327,16,1,0,2,0,65,200,2.8123314360811884,Normal
GET,/app/search?q=| whoami,22,1,1,2,0,13,500,2.995103388177181,SQL Injection
POST,/app/note?txt=hello_world!&ref=677,34,3,1,2,0,25,200,1.0422751366734984,Normal
GET,/app/home?id=674,16,1,0,2,0,10,200,3.7593765839846665,Normal
POST,/app/login?q=id=1',18,2,1,2,0,64,500,2.0032070153709998,SQL Injection
POST,/app/login?q=id=1',18,2,1,2,0,31,200,4.122800588591842,XSS
GET,/app/home?id=568,16,1,0,2,0,63,200,3.1075136316587924,Normal
POST,/app/login?redirect=/dashboard&ref=140,38,3,0,3,0,64,200,1.9816018915289044,Normal
GET,/app/forum?tag=#security&ref=450,32,3,0,2,0,99,200,3.9472955574972945,Normal
POST,/app/shop?filter=price>100&ref=478,34,3,1,2,0,54,200,4.970334733389988,Normal
GET,/app/calc?formula=x*y-z&ref=473,31,3,2,2,0,49,200,1.4683825361844849,Normal
GET,/app/home?id=179,16,1,0,2,0,9,200,1.7765411796987784,Normal
GET,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,39,403,4.466792276707629,XSS
GET,/app/search?q=cat /etc/shadow,29,1,0,4,0,6,403,3.973649126433759,SQL Injection
GET,/app/login?q=1 OR 1=1,21,2,0,2,0,31,200,2.6700075847142415,XSS
POST,/app/search?q=| whoami,22,1,1,2,0,89,500,1.4016049955594796,RCE
POST,/app/home?id=645,16,1,0,2,0,91,200,1.5815896628778519,Normal
POST,/app/contact?email=user@mail.com&ref=617,40,3,1,2,0,10,200,1.4102890448512313,Normal
POST,/app/home?id=830,16,1,0,2,0,23,200,3.3578656227679184,Normal
GET,/app/home?id=48,15,1,0,2,0,5,200,4.557597565247782,Normal
GET,/app/search?q=cat /etc/shadow,29,1,0,4,0,54,500,1.2080656635904918,RCE
POST,/app/profile?name=O'Brian&ref=617,33,3,1,2,0,52,200,3.1787186922834856,Normal
GET,/app/profile?name=O'Brian&ref=881,33,3,1,2,0,38,200,3.0710951865719016,Normal
POST,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,96,403,1.0071427430483664,RCE
POST,/app/note?txt=hello_world!&ref=133,34,3,1,2,0,20,200,1.1725552613782657,Normal
GET,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,22,403,1.9447487623190112,RCE
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,30,403,1.3623461005253632,XSS
GET,/app/forum?tag=#security&ref=493,32,3,0,2,0,44,200,3.346638005704478,Normal
GET,/app/home?id=702,16,1,0,2,0,88,200,1.0697405990582225,Normal
GET,/app/search?q=c++_programming&ref=992,37,3,0,2,0,49,200,4.331257997151738,Normal
POST,/app/calc?formula=x*y-z&ref=445,31,3,2,2,0,32,200,4.126764657612657,Normal
GET,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,68,200,4.041098363684473,RCE
GET,/app/home?id=403,16,1,0,2,0,33,200,4.220397923110996,Normal
GET,/app/login?q=1 OR 1=1,21,2,0,2,0,17,403,4.398239083170125,RCE
GET,/app/home?id=726,16,1,0,2,0,35,200,2.4337133287003185,Normal
POST,/app/home?id=65,15,1,0,2,0,69,200,4.0065506005700655,Normal
GET,/app/home?id=985,16,1,0,2,0,31,200,3.9252119920245345,Normal
POST,/app/search?q=union+jack&ref=877,32,3,0,2,0,27,200,2.1872500583850063,Normal
GET,/app/login?q=1 OR 1=1,21,2,0,2,0,3,200,1.1851552056416175,RCE
GET,/app/home?id=663,16,1,0,2,0,36,200,4.768549202619818,Normal
GET,/app/home?id=366,16,1,0,2,0,66,200,1.2977647936608752,Normal
GET,/app/search?q=c++_programming&ref=430,37,3,0,2,0,17,200,2.7479151987015173,Normal
POST,/app/shop?filter=price>100&ref=233,34,3,1,2,0,45,200,3.4226028195731573,Normal
GET,/app/profile?name=O'Brian&ref=178,33,3,1,2,0,36,200,3.657202571961629,Normal
POST,/app/login?q=<b onmouseover=x>,30,2,2,2,0,58,500,3.0012146289238837,XSS
GET,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,42,403,2.7624991211952676,RCE
GET,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,68,200,2.1086859415489134,XSS
POST,/app/note?txt=hello_world!&ref=493,34,3,1,2,0,93,200,3.239638183339244,Normal
GET,/app/login?q=../../etc/passwd,29,1,0,5,0,71,500,2.4024386243373046,XSS
POST,/app/search?q=union+jack&ref=408,32,3,0,2,0,56,200,2.5591214452476185,Normal
POST,/app/login?q=admin'--,21,1,3,2,0,76,403,2.5584421610623833,SQL Injection
POST,/app/shop?filter=price>100&ref=241,34,3,1,2,0,60,200,4.824222575278593,Normal
POST,/app/home?id=50,15,1,0,2,0,48,200,4.5101323314089825,Normal
GET,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,12,403,2.85323313502624,SQL Injection
POST,/app/profile?name=O'Brian&ref=937,33,3,1,2,0,69,200,2.2202851758512665,Normal
POST,/app/login?redirect=/dashboard&ref=763,38,3,0,3,0,26,200,4.386478364339607,Normal
GET,/app/forum?tag=#security&ref=955,32,3,0,2,0,45,200,2.7744534209064464,Normal
POST,/app/login?q=id=1',18,2,1,2,0,24,200,2.5288051182481106,RCE
POST,/app/home?id=14,15,1,0,2,0,98,200,4.6300409404956895,Normal
POST,/app/search?q=c++_programming&ref=911,37,3,0,2,0,31,200,2.5091217241448764,Normal
GET,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,88,500,2.2223344201012623,SQL Injection
POST,/app/login?redirect=/dashboard&ref=372,38,3,0,3,0,55,200,1.4156350376593996,Normal
POST,/app/home?id=496,16,1,0,2,0,58,200,2.63630895441168,Normal
GET,/app/search?q=cat /etc/shadow,29,1,0,4,0,36,500,4.107412325194256,XSS
GET,/app/contact?email=user@mail.com&ref=485,40,3,1,2,0,82,200,4.203875089547391,Normal
GET,/app/login%3Fq%3D1%20OR%201%3D1,31,0,0,2,1,46,500,2.0083734611908066,RCE
GET,/app/forum?tag=#security&ref=280,32,3,0,2,0,72,200,3.119119446824968,Normal
GET,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,71,200,2.2493775350774246,RCE
POST,/app/home?id=623,16,1,0,2,0,88,200,2.923072399383044,Normal
GET,/app/contact?email=user@mail.com&ref=667,40,3,1,2,0,28,200,1.3395390170202401,Normal
POST,/app/home?id=841,16,1,0,2,0,18,200,3.798504786332177,Normal
POST,/app/home?id=67,15,1,0,2,0,59,200,2.3849562983716313,Normal
POST,/app/shop?filter=price>100&ref=316,34,3,1,2,0,71,200,4.0226467609238865,Normal
GET,/app/home?id=498,16,1,0,2,0,75,200,4.08979148880104,Normal
GET,/app/home?id=632,16,1,0,2,0,89,200,1.5320512132813078,Normal
POST,/app/forum?tag=#security&ref=901,32,3,0,2,0,4,200,3.5668671021586484,Normal
POST,/app/home?id=316,16,1,0,2,0,70,200,1.3301990336068732,Normal
POST,/app/home?id=782,16,1,0,2,0,27,200,2.72206446543776,Normal
GET,/app/home?id=712,16,1,0,2,0,79,200,1.9735113954740746,Normal
POST,/app/profile?name=O'Brian&ref=212,33,3,1,2,0,61,200,2.265824279931865,Normal
GET,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,53,500,1.3125926507301755,SQL Injection
GET,/app/login?q=alert(1),21,1,2,2,0,80,500,1.409995357586439,XSS
GET,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,53,200,3.980602813578302,XSS
POST,/app/login?q=alert(1),21,1,2,2,0,88,500,1.5680164049026062,XSS
GET,/app/search?q=union+jack&ref=235,32,3,0,2,0,93,200,4.840895656530808,Normal
POST,/app/home?id=63,15,1,0,2,0,24,200,1.1249680830762427,Normal
GET,/app/login?q=id=1',18,2,1,2,0,59,200,4.846811694297867,SQL Injection
GET,/app/home?id=903,16,1,0,2,0,35,200,2.773250391008231,Normal
POST,/app/home?id=428,16,1,0,2,0,57,200,4.141997694471806,Normal
GET,/app/login?q=alert(1),21,1,2,2,0,59,200,3.310225221025473,SQL Injection
GET,/app/login?q=id=1',18,2,1,2,0,34,500,4.4058243230018945,SQL Injection
GET,/app/home?id=323,16,1,0,2,0,7,200,3.830261369141545,Normal
POST,/app/home?id=50,15,1,0,2,0,61,200,4.11685578122067,Normal
GET,/app/home?id=144,16,1,0,2,0,47,200,3.5961173961779633,Normal
GET,/app/forum?tag=#security&ref=559,32,3,0,2,0,43,200,1.3217488493630505,Normal
POST,/app/home?id=385,16,1,0,2,0,33,200,1.3623304430128504,Normal
GET,/app/login?q=../../etc/passwd,29,1,0,5,0,21,403,2.9647561252130017,SQL Injection
POST,/app/login?q=../../etc/passwd,29,1,0,5,0,84,403,1.6414737427791244,SQL Injection
GET,/app/search?q=cat /etc/shadow,29,1,0,4,0,37,403,4.7459661146833385,SQL Injection
POST,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,39,200,4.8731278558628635,XSS
GET,/app/home?id=491,16,1,0,2,0,12,200,3.079666048026095,Normal
GET,/app/login?redirect=/dashboard&ref=720,38,3,0,3,0,66,200,2.0521562974055456,Normal
GET,/app/home?id=974,16,1,0,2,0,91,200,2.256094440132005,Normal
POST,/app/home?id=973,16,1,0,2,0,74,200,4.283989947879839,Normal
POST,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,83,500,2.3099488781443154,SQL Injection
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,37,403,2.51129265370397,SQL Injection
POST,/app/home?id=315,16,1,0,2,0,10,200,4.0582760134222715,Normal
GET,/app/shop?filter=price>100&ref=177,34,3,1,2,0,35,200,1.7947692189813225,Normal
POST,/app/search?q=| whoami,22,1,1,2,0,97,403,2.3449295773460346,XSS
GET,/app/note?txt=hello_world!&ref=625,34,3,1,2,0,68,200,4.837931588040883,Normal
POST,/app/search?q=| whoami,22,1,1,2,0,37,403,1.7653748782304146,XSS
POST,/app/profile?name=O'Brian&ref=689,33,3,1,2,0,87,200,2.725609648500463,Normal
GET,/app/search?q=cat /etc/shadow,29,1,0,4,0,76,500,4.819883056480869,RCE
GET,/app/note?txt=hello_world!&ref=276,34,3,1,2,0,26,200,2.9006016177675504,Normal
GET,/app/home?id=91,15,1,0,2,0,6,200,4.379499670214269,Normal
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,82,500,3.7710174086312325,RCE
GET,/app/home?id=998,16,1,0,2,0,47,200,1.0434392823269993,Normal
POST,/app/search?q=union+jack&ref=248,32,3,0,2,0,95,200,1.6875596303828995,Normal
POST,/app/login?q=1 OR 1=1,21,2,0,2,0,99,500,4.6257719213277815,XSS
GET,/app/login?q=id=1',18,2,1,2,0,13,200,1.0816122495980003,XSS
GET,/app/search?q=| whoami,22,1,1,2,0,12,403,1.925546833685973,RCE
GET,/app/search?q=| whoami,22,1,1,2,0,83,500,2.047474693571325,SQL Injection
POST,/app/profile?name=O'Brian&ref=474,33,3,1,2,0,17,200,1.6875830311362732,Normal
GET,/app/search?q=cat /etc/shadow,29,1,0,4,0,27,403,1.055697174994366,SQL Injection
POST,/app/contact?email=user@mail.com&ref=536,40,3,1,2,0,81,200,2.033798180915835,Normal
POST,/app/search?q=union+jack&ref=145,32,3,0,2,0,20,200,1.2493032946742781,Normal
GET,/app/calc?formula=x*y-z&ref=879,31,3,2,2,0,29,200,4.074116367093224,Normal
GET,/app/profile?name=O'Brian&ref=293,33,3,1,2,0,76,200,2.5843471224076966,Normal
POST,/app/login?q=<b onmouseover=x>,30,2,2,2,0,56,200,3.8018067225446415,XSS
GET,/app/contact?email=user@mail.com&ref=934,40,3,1,2,0,53,200,4.42850716166908,Normal
POST,/app/home?id=462,16,1,0,2,0,60,200,2.260432426602628,Normal
GET,/app/profile?name=O'Brian&ref=976,33,3,1,2,0,40,200,1.7113333720909756,Normal
POST,/app/home?id=867,16,1,0,2,0,19,200,3.8735692535003645,Normal
GET,/app/login?q=alert(1),21,1,2,2,0,100,500,2.4337999981880154,SQL Injection
GET,/app/search%3Fq%3Dcat%20/etc/shadow,35,0,0,4,1,42,500,1.5532300746533325,SQL Injection
POST,/app/search%3Fq%3Dping%20-c%204%208.8.8.8,41,0,1,2,1,94,200,4.921741967315163,XSS
GET,/app/home?id=931,16,1,0,2,0,96,200,2.8601745986765468,Normal
GET,/app/login?q=1 OR 1=1,21,2,0,2,0,87,403,3.618756048912543,XSS
POST,/app/home?id=777,16,1,0,2,0,2,200,1.7366949750164014,Normal
GET,/app/login%3Fq%3Did%3D1%27,26,0,0,2,1,90,500,3.447875462429225,XSS
POST,/app/home?id=183,16,1,0,2,0,86,200,4.919872073785395,Normal
